data_ora,-0.830078125,-1.7958984375,0.2119140625,-192.8125,129.75,190.53125
2025-01-14 10:15:43.290179,-0.8017578125,-1.724609375,0.2568359375,-208.5625,126.3125,193.34375
2025-01-14 10:15:43.319286,-0.7109375,-1.62890625,0.2080078125,-207.0,124.3125,198.78125
2025-01-14 10:15:43.320442,-0.787109375,-1.63671875,0.064453125,-188.25,115.78125,208.65625
2025-01-14 10:15:43.349333,-0.8935546875,-1.64453125,0.1552734375,-199.34375,106.625,213.125
2025-01-14 10:15:43.350398,-0.9482421875,-1.431640625,0.1123046875,-209.5625,106.25,211.03125
2025-01-14 10:15:43.380413,-0.9228515625,-1.248046875,-0.0673828125,-200.53125,107.71875,209.875
2025-01-14 10:15:43.380839,-0.90234375,-1.15234375,-0.1923828125,-191.3125,105.09375,207.9375
2025-01-14 10:15:43.409368,-0.8349609375,-1.1923828125,-0.2509765625,-194.59375,93.25,203.84375
2025-01-14 10:15:43.410341,-0.720703125,-1.0712890625,-0.3310546875,-207.34375,77.0625,197.125
2025-01-14 10:15:43.439227,-0.78515625,-0.8623046875,-0.4853515625,-225.0625,62.125,188.8125
2025-01-14 10:15:43.440046,-0.8154296875,-0.6396484375,-0.5947265625,-235.5,50.9375,179.375
2025-01-14 10:15:43.468822,-0.8486328125,-0.4287109375,-0.6484375,-241.90625,41.65625,169.84375
2025-01-14 10:15:43.469821,-0.8642578125,-0.2705078125,-0.6572265625,-234.5625,31.59375,161.96875
2025-01-14 10:15:43.498905,-0.8447265625,-0.099609375,-0.6328125,-219.125,24.71875,154.65625
2025-01-14 10:15:43.499827,-0.830078125,0.033203125,-0.583984375,-208.5625,20.5,146.40625
2025-01-14 10:15:43.528940,-0.83203125,0.173828125,-0.6162109375,-204.0625,15.90625,136.65625
2025-01-14 10:15:43.529898,-0.8076171875,0.3623046875,-0.7275390625,-198.5625,2.59375,120.96875
2025-01-14 10:15:43.558864,-0.9248046875,0.59375,-0.7353515625,-193.4375,-11.96875,100.09375
2025-01-14 10:15:43.559891,-1.04296875,0.8134765625,-0.6806640625,-177.75,-26.25,75.78125
2025-01-14 10:15:43.588831,-1.1279296875,0.96875,-0.5595703125,-148.8125,-31.75,50.15625
2025-01-14 10:15:43.589843,-1.1513671875,0.955078125,-0.5732421875,-124.03125,-30.96875,26.03125
2025-01-14 10:15:43.619198,-1.2666015625,1.0185546875,-0.4794921875,-113.40625,-31.9375,-10.40625
2025-01-14 10:15:43.620034,-1.4892578125,1.08203125,-0.3974609375,-116.15625,-34.25,-76.375
2025-01-14 10:15:43.648914,-1.072265625,0.876953125,-0.2490234375,-98.90625,-44.3125,-163.90625
2025-01-14 10:15:43.649822,-0.62109375,0.67578125,0.0419921875,-81.3125,-60.0,-267.78125
2025-01-14 10:15:43.679061,-0.1201171875,-0.021484375,0.1708984375,-74.53125,-59.46875,-364.03125
2025-01-14 10:15:43.679834,0.318359375,-0.3671875,0.1044921875,-59.9375,-41.8125,-427.125
2025-01-14 10:15:43.708846,1.40234375,-0.9736328125,0.326171875,-31.5625,-31.15625,-481.40625
2025-01-14 10:15:43.709844,2.0,-2.0,0.158203125,-9.96875,-1.78125,-489.8125
2025-01-14 10:15:43.738740,2.0,-2.0,-0.5322265625,0.34375,6.21875,-412.5625
2025-01-14 10:15:43.739777,0.3408203125,0.7314453125,-0.009765625,-80.40625,14.75,-156.5625
2025-01-14 10:15:43.769105,1.3212890625,2.0,1.279296875,-338.03125,67.0,-134.53125
2025-01-14 10:15:43.770164,1.3662109375,2.0,0.99609375,-479.5,51.1875,-135.34375
2025-01-14 10:15:43.798755,0.4951171875,1.6591796875,0.4052734375,-461.1875,73.96875,-52.25
2025-01-14 10:15:43.799768,0.16796875,1.236328125,-0.125,-383.125,75.0,-1.25
2025-01-14 10:15:43.828885,0.0634765625,0.9189453125,-0.296875,-189.53125,39.15625,14.375
2025-01-14 10:15:43.829840,-0.275390625,0.16796875,-0.1826171875,31.25,23.78125,26.40625
2025-01-14 10:15:43.859971,-0.4267578125,-0.3125,-0.2060546875,150.75,13.96875,22.8125
2025-01-14 10:15:43.860089,-0.62109375,-0.666015625,-0.181640625,160.375,0.84375,8.46875
2025-01-14 10:15:43.890253,-0.7744140625,-0.880859375,-0.2490234375,105.21875,-11.84375,-14.65625
2025-01-14 10:15:43.890300,-0.9228515625,-0.7255859375,-0.408203125,12.875,-9.96875,-36.875
2025-01-14 10:15:43.920159,-1.2353515625,-0.2822265625,-0.576171875,-58.1875,2.0,-42.5
2025-01-14 10:15:43.920204,-1.73046875,0.09375,-0.755859375,-84.0,22.375,-30.90625
2025-01-14 10:15:43.948795,-1.8544921875,0.10546875,-0.9150390625,-74.40625,46.1875,-18.75
2025-01-14 10:15:43.950256,-1.6318359375,-0.2392578125,-0.9111328125,-41.09375,62.1875,-22.0625
2025-01-14 10:15:43.979431,-1.439453125,-0.4638671875,-0.9052734375,-43.40625,56.5,-38.28125
2025-01-14 10:15:43.980885,-1.4091796875,-0.5244140625,-0.8779296875,-63.625,39.21875,-47.3125
2025-01-14 10:15:44.008822,-1.36328125,-0.5419921875,-0.697265625,-67.03125,26.28125,-43.21875
2025-01-14 10:15:44.009781,-1.5927734375,-0.0322265625,-0.7138671875,-71.90625,14.875,-25.53125
2025-01-14 10:15:44.039034,-1.498046875,0.2490234375,-0.9404296875,-29.4375,15.25,7.125
2025-01-14 10:15:44.040125,-1.126953125,-0.0234375,-0.9033203125,63.09375,19.625,22.1875
2025-01-14 10:15:44.068913,-1.1533203125,-0.3115234375,-0.83984375,102.65625,8.46875,10.71875
2025-01-14 10:15:44.069924,-1.1708984375,-0.4365234375,-0.81640625,82.875,-8.25,-9.53125
2025-01-14 10:15:44.099646,-1.1455078125,-0.3828125,-0.7587890625,58.8125,-18.09375,-14.46875
2025-01-14 10:15:44.101657,-1.0146484375,-0.3583984375,-0.6611328125,71.03125,-20.21875,-8.25
2025-01-14 10:15:44.129291,-0.8701171875,-0.466796875,-0.6416015625,90.0,-23.875,-2.28125
2025-01-14 10:15:44.130114,-0.7060546875,-0.4970703125,-0.5517578125,94.28125,-29.1875,-0.3125
2025-01-14 10:15:44.159857,-0.69921875,-0.3837890625,-0.5517578125,93.6875,-35.40625,9.125
2025-01-14 10:15:44.161497,-0.734375,-0.2900390625,-0.5263671875,92.28125,-37.78125,28.125
2025-01-14 10:15:44.189874,-0.7763671875,-0.2607421875,-0.5361328125,89.71875,-33.15625,44.46875
2025-01-14 10:15:44.191560,-0.765625,-0.2763671875,-0.5400390625,76.65625,-25.34375,53.21875
2025-01-14 10:15:44.219944,-0.734375,-0.3203125,-0.498046875,56.5625,-18.4375,58.9375
2025-01-14 10:15:44.221711,-0.7392578125,-0.392578125,-0.439453125,31.40625,-12.28125,66.28125
2025-01-14 10:15:44.249855,-0.759765625,-0.4169921875,-0.4208984375,2.25,-3.75,72.6875
2025-01-14 10:15:44.251810,-0.78125,-0.359375,-0.48046875,-25.21875,1.03125,77.1875
2025-01-14 10:15:44.279939,-0.8427734375,-0.3173828125,-0.5419921875,-41.6875,4.375,81.21875
2025-01-14 10:15:44.281615,-0.8896484375,-0.271484375,-0.6005859375,-45.65625,5.71875,85.375
2025-01-14 10:15:44.311381,-0.998046875,-0.2548828125,-0.5849609375,-42.125,3.84375,85.6875
2025-01-14 10:15:44.311534,-1.1044921875,-0.2294921875,-0.58203125,-37.125,1.09375,73.84375
2025-01-14 10:15:44.339204,-1.0810546875,-0.193359375,-0.5400390625,-33.59375,-0.0625,55.34375
2025-01-14 10:15:44.341051,-1.01171875,-0.154296875,-0.5625,-32.59375,-5.75,44.125
2025-01-14 10:15:44.369141,-0.939453125,-0.1474609375,-0.5888671875,-27.65625,-13.875,40.375
2025-01-14 10:15:44.370987,-0.8681640625,-0.125,-0.5498046875,-26.9375,-22.90625,40.34375
2025-01-14 10:15:44.398877,-0.80859375,-0.052734375,-0.521484375,-29.25,-29.5,44.0
2025-01-14 10:15:44.400790,-0.8037109375,0.0087890625,-0.4873046875,-25.03125,-30.90625,50.59375
2025-01-14 10:15:44.428922,-0.853515625,0.0439453125,-0.447265625,-20.46875,-29.8125,56.1875
2025-01-14 10:15:44.430672,-0.8935546875,0.05859375,-0.4306640625,-22.40625,-27.84375,57.28125
2025-01-14 10:15:44.458947,-0.9013671875,0.0986328125,-0.4541015625,-26.9375,-26.875,56.25
2025-01-14 10:15:44.460746,-0.8818359375,0.14453125,-0.4677734375,-25.21875,-26.4375,57.0625
2025-01-14 10:15:44.488813,-0.8984375,0.162109375,-0.443359375,-14.40625,-25.28125,60.34375
2025-01-14 10:15:44.490731,-0.8740234375,0.166015625,-0.431640625,-4.84375,-26.125,62.25
2025-01-14 10:15:44.519131,-0.8994140625,0.1640625,-0.431640625,-4.71875,-26.9375,64.0625
2025-01-14 10:15:44.520986,-0.9248046875,0.16796875,-0.4501953125,-12.90625,-27.71875,62.96875
2025-01-14 10:15:44.548785,-0.939453125,0.1611328125,-0.45703125,-22.28125,-26.5625,56.3125
2025-01-14 10:15:44.550699,-0.904296875,0.166015625,-0.421875,-28.8125,-25.71875,50.46875
2025-01-14 10:15:44.578830,-0.8662109375,0.19140625,-0.4306640625,-25.53125,-27.40625,50.03125
2025-01-14 10:15:44.580759,-0.837890625,0.29296875,-0.4228515625,-19.59375,-30.28125,52.46875
2025-01-14 10:15:44.608899,-0.81640625,0.3974609375,-0.396484375,-12.03125,-30.09375,55.84375
2025-01-14 10:15:44.610789,-0.8671875,0.359375,-0.3623046875,-3.8125,-29.0,60.09375
2025-01-14 10:15:44.638854,-0.9150390625,0.27734375,-0.3447265625,-9.59375,-25.96875,60.15625
2025-01-14 10:15:44.639824,-0.845703125,0.2392578125,-0.3369140625,-24.4375,-23.875,56.75
2025-01-14 10:15:44.669470,-0.7783203125,0.4013671875,-0.3408203125,-35.15625,-24.3125,57.125
2025-01-14 10:15:44.671217,-0.7333984375,0.5625,-0.275390625,-25.59375,-26.3125,57.59375
